RU;Band Size;Band Number;Code;Specie Name;Foraging strategy;Specie Code;Age;Age How1;Age How2;Sex;Sex How1;Sex How2;BP;CP;Fat;Body Molt;FF Molt;Wear;Ecto;Wing Chord;Weight;Total Tail;Longest Tail;Shortest tail (R1);Bill corrugated;Throat feathers;Exposed culmen;Width of R5;Date;Location;Session;Month;Year;Time;Net;Bander;Total culmen;Width culmen;Depth culmen;Tarsus;Leg aperture;Hallux;SL;R1;Tarsus Ring Size (Hummingbirds)
5442;RE;A53630;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;0;0;1;0;55;3.7;40;40;NA;0;NA;12.4;NA;26-nov-15;LLAV;Third;;2015;6:00;17;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5449;RE;A53749;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;0;0;1;M;49;3.35;34;34;NA;0;NA;12.7;NA;26-nov-15;LLAV;Third;;2015;7:30;6;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5450;RE;A53366;C;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;0;0;1;0;59;3.8;43;43;NA;0;NA;11.6;NA;26-nov-15;LLAV;Third;;2015;7:30;17;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5452;RE;A53566;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;F;1;0;67;5.9;53;53;NA;0;NA;20.1;NA;26-nov-15;LLAV;Third;;2015;8:30;2;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5454;RE;A53191;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;2;2;1;M;65;5.65;50;50;NA;0;NA;20.2;NA;26-nov-15;LLAV;Third;;2015;9:00;15;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5455;RE;A53190;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;0;64;5.2;51;51;NA;0;NA;19.7;NA;26-nov-15;LLAV;Third;;2015;9:00;15;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5456;RE;A53179;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;0;68;NA;55;55;NA;0;NA;19.1;NA;26-nov-15;LLAV;Third;;2015;9:30;7;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5457;RE;A53214;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;T;65;5.5;52;52;NA;0;NA;19.8;NA;26-nov-15;LLAV;Third;;2015;11:00;11;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5458;RE;A53360;C;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;1;0;1;0;59;3.55;45;45;NA;0;NA;12;NA;26-nov-15;LLAV;Third;;2015;12:30;18;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5459;RE;A53178;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;2;0;1;0;67;6.3;NA;NA;NA;0;NA;20.4;NA;26-nov-15;LLAV;Third;;2015;13:30;9;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5460;X;A53265;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;1;F;1;0;55;3.35;36;36;NA;0;NA;12.88;NA;24-nov-15;SANA;Third;;2015;6:45;13;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5461;X;A53356;N;COELIGENA IRIS;Trapliner;COIR;A;P;9;F;P;9;0;0;0;2;F;1;0;80;6.5;NA;NA;NA;0;NA;30.36;NA;24-nov-15;SANA;Third;;2015;7:45;1;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5462;X;A53357;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;2;0;1;0;65;5.6;48;48;NA;0;NA;19.81;NA;24-nov-15;SANA;Third;;2015;7:45;12;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5463;X;A53267;N;METALLURA TYRIANTHINA;Territorial;METY;Y;P;I;U;9;9;0;0;0;0;0;1;0;51;3.6;34;34;NA;90;NA;10.82;NA;24-nov-15;SANA;Third;;2015;8:15;10;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5464;X;A53364;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;Y;I;9;U;9;9;0;0;0;0;0;1;0;64;5.65;51;51;NA;80;NA;19.74;NA;24-nov-15;SANA;Third;;2015;8:45;20;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
4784;X;A53593;N;METALLURA BARONI;Territorial;MEBA;A;P;9;M;P;9;0;0;0;2;0;1;0;58;4.5;41;41;NA;0;NA;12.58;NA;15-ago-14;LLAV;Second;August;2014;8:30;3;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5466;X;A53363;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;M;65;NA;52;52;NA;0;NA;20.73;NA;24-nov-15;SANA;Third;;2015;8:45;12;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
6148;X;SA2079;N;METALLURA BARONI;Territorial;MEBA;Y;I;9;F;P;9;0;0;0;0;A;1;0;58;4.53;NA;NA;NA;70;NA;12.1;NA;23-mar-17;LLAV;Extra2016;;2017;7:00;0;VA;NA;NA;NA;NA;NA;NA;NA;NA;J
5468;X;A53268;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;0;0;1;0;49;3.18;NA;NA;NA;NA;NA;NA;NA;24-nov-15;SANA;Third;;2015;9:45;4;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5469;X;A53365;C;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;0;0;1;0;58;3.7;42;42;NA;0;NA;12.63;NA;24-nov-15;SANA;Third;;2015;8:15;12;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5480;X;A53361;N;COELIGENA IRIS;Trapliner;COIR;Y;P;I;U;9;9;0;0;0;0;0;1;M;74;6.2;54;54;NA;95;NA;27.68;NA;25-nov-15;SANA;Third;;2015;6:05;9;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5481;X;A53271;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;0;A;1;M;60;4;45;45;NA;0;NA;12.63;NA;25-nov-15;SANA;Third;;2015;7:05;5;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5482;X;A53270;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;2;0;1;M;52;3.55;36;36;NA;0;NA;12.1;NA;25-nov-15;SANA;Third;;2015;7:35;20;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5483;X;A53362;N;LAFRESNAYA LAFRESNAYI;Trapliner;LALA;A;P;9;F;P;9;9;9;9;9;9;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-nov-15;SANA;Third;;2015;9:05;1;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5490;RE;A52800;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;1;0;1;M;58;4;42;42;NA;0;NA;12.59;NA;25-nov-15;SANA;Third;;2015;8:35;10;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5491;RE;A53201;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;2;F;1;0;NA;6.05;NA;NA;NA;0;NA;20.33;NA;24-nov-15;SANA;Third;;2015;6:45;11;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5494;RE;A53036;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;0;0;1;M;61;3.75;NA;NA;NA;NA;NA;12.86;NA;24-nov-15;SANA;Third;;2015;7:15;7;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5498;RE;A53166;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;1;F;1;M;NA;NA;NA;NA;NA;NA;NA;NA;NA;24-nov-15;SANA;Third;;2015;7:45;11;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5499;RE;A53116;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;0;A;1;0;48;3.5;NA;NA;NA;0;NA;13.28;NA;24-nov-15;SANA;Third;;2015;7:45;20;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5501;RE;A53421;R;COELIGENA IRIS;Trapliner;COIR;A;P;9;F;P;9;0;0;0;0;0;1;M;75;6.4;50;50;NA;0;NA;30.12;NA;24-nov-15;SANA;Third;;2015;9:15;9;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5503;RE;A53453;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;1;0;1;0;59;3.75;42;42;NA;0;NA;12.5;NA;24-nov-15;SANA;Third;;2015;10:15;19;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5504;X;A5335;N;HELIANGELUS VIOLA;Territorial;HEVI;A;P;9;M;P;9;0;0;0;2;0;1;0;67;6.15;57;57;NA;0;NA;13.85;NA;3-dic-15;MAIN;Third;;2015;7:00;6;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5505;X;A53282;N;METALLURA TYRIANTHINA;Territorial;METY;U;9;9;U;9;9;0;0;0;1;0;1;0;50;3.45;36;36;NA;10;NA;11.82;NA;3-dic-15;MAIN;Third;;2015;11:30;6;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5506;X;A53281;N;LESBIA NUNA;Territorial;LENU;A;P;9;F;P;9;0;0;0;1;0;1;0;46;3.5;49;49;NA;0;NA;8.99;NA;3-dic-15;MAIN;Third;;2015;14:30;6;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5507;X;A53310;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;B;9;0;0;0;1;0;1;0;59;NA;40;40;NA;0;NA;12.33;NA;3-dic-15;MAIN;Third;;2015;15:00;5;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5518;X;A53311;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;1;0;1;0;52;NA;NA;NA;NA;0;NA;12.76;NA;4-dic-15;MAIN;Third;;2015;6:45;12;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5533;X;A53278;N;METALLURA TYRIANTHINA;Territorial;METY;Y;P;9;M;P;9;0;0;0;0;0;1;M;58;3.35;40;40;NA;0;NA;12.4;NA;1-dic-15;MASE;Third;;2015;7:50;12;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5534;X;A53333;N;HELIANGELUS VIOLA;Territorial;HEVI;Y;P;9;M;P;9;0;0;0;1;0;1;0;60;5.65;50;50;NA;0;NA;15.46;NA;1-dic-15;MASE;Third;;2015;8:50;13;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5535;X;A53304;N;LAFRESNAYA LAFRESNAYI;Trapliner;LALA;A;P;9;F;P;9;0;0;0;0;0;1;0;NA;4.75;NA;NA;NA;0;NA;25.31;NA;1-dic-15;MASE;Third;;2015;9:20;25;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5536;X;A53305;N;LAFRESNAYA LAFRESNAYI;Territorial;LALA;Y;P;9;M;P;9;0;0;0;0;0;1;0;59;5;40;40;NA;0;NA;24.5;NA;1-dic-15;MASE;Third;;2015;9:20;16;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5537;X;A53277;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;0;0;1;0;57;3.45;44;44;NA;10;NA;13;NA;1-dic-15;MASE;Third;;2015;9:20;14;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5538;X;A53334;N;HELIANGELUS VIOLA;Territorial;HEVI;A;P;9;M;P;9;0;0;0;0;0;1;0;66;NA;57;57;NA;0;NA;9.68;NA;1-dic-15;MASE;Third;;2015;9:20;25;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5539;X;A53306;N;COELIGENA IRIS;Trapliner;COIR;A;P;9;F;P;9;0;0;0;2;F;1;0;NA;6.9;NA;NA;NA;0;NA;29.63;NA;1-dic-15;MASE;Third;;2015;10:50;7;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5540;X;A53308;N;LAFRESNAYA LAFRESNAYI;Trapliner;LALA;A;P;9;F;P;9;0;0;0;0;0;1;0;58;5;38;38;NA;0;NA;24.1;NA;1-dic-15;MASE;Third;;2015;13:50;8;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5546;RE;A53492;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;0;0;1;0;52;3.6;36;36;NA;0;NA;11.92;NA;1-dic-15;MASE;Third;;2015;6:50;13;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5548;RE;A53261;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;2;0;1;M;50;3.3;35;35;NA;0;NA;11.9;NA;1-dic-15;MASE;Third;;2015;8:20;9;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5551;X;A53276;N;METALLURA TYRIANTHINA;Territorial;METY;Y;P;9;M;P;9;0;0;0;1;A;1;9;57;3.8;NA;NA;NA;10;NA;11.81;NA;2-dic-15;MASE;Third;;2015;7:30;9;CR;NA;NA;NA;NA;NA;NA;NA;NA;NA
5552;X;A53309;N;COELIGENA IRIS;Trapliner;COIR;A;P;9;F;P;9;0;0;0;1;0;2;M;NA;6.3;52;52;NA;0;NA;29.32;NA;2-dic-15;MASE;Third;;2015;8:00;22;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5556;X;A53312;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;0;1;0;66;6;53;53;NA;0;NA;19.3;NA;31-may-16;LLAV;FIRST;;2016;6:30;16;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5557;X;A53313;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;U;9;9;U;9;9;0;0;0;0;0;1;T;65;5;52;52;NA;0;NA;19.3;NA;31-may-16;LLAV;FIRST;;2016;6:30;3;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5558;X;A53314;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;0;1;T;65;6;52;52;NA;0;NA;19.6;NA;31-may-16;LLAV;FIRST;;2016;7:00;7;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5559;X;A53315;N;COELIGENA IRIS;Trapliner;COIR;Y;P;I;U;9;9;0;0;0;1;0;1;0;76;6;54;54;NA;95;NA;26.5;NA;31-may-16;LLAV;FIRST;;2016;7:00;17;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5560;X;A53316;N;COELIGENA IRIS;Trapliner;COIR;A;P;9;F;P;9;0;0;0;1;0;1;0;75;6;NA;NA;NA;0;NA;29.3;NA;31-may-16;LLAV;FIRST;;2016;7:00;19;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5561;X;A53317;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;Y;I;9;U;9;9;0;0;0;1;0;1;T;66;5;51;51;NA;80;NA;20;NA;31-may-16;LLAV;FIRST;;2016;7:00;22;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5562;X;A53280;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;1;0;1;0;57;3;39;39;NA;0;NA;11.9;NA;31-may-16;LLAV;FIRST;;2016;7:00;21;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5563;X;A53318;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;2;0;1;0;66;5;52;52;NA;0;NA;NA;19.6;31-may-16;LLAV;FIRST;;2016;7:30;10;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5564;X;A53319;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;0;1;M;63;5;52;52;NA;0;NA;20.9;NA;31-may-16;LLAV;FIRST;;2016;7:30;17;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5565;X;A53320;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;0;2;T;NA;5;56;56;NA;0;NA;19.8;NA;31-may-16;LLAV;FIRST;;2016;7:30;9;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5566;X;A53321;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;0;2;T;NA;6;55;55;NA;0;NA;20;NA;31-may-16;LLAV;FIRST;;2016;7:30;9;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5567;X;A53279;N;METALLURA BARONI;Territorial;MEBA;Y;P;9;U;9;9;0;0;0;1;A;1;;53;4;40;40;NA;10;NA;12.6;NA;31-may-16;LLAV;FIRST;;2016;7:30;5;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5568;X;A53324;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;M;65;5;59;59;NA;0;NA;20.02;NA;31-may-16;LLAV;FIRST;;2016;7:30;8;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5569;X;A53371;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;0;0;1;0;52;3;36;36;NA;30;NA;12.26;NA;31-may-16;LLAV;FIRST;;2016;8:00;8;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5570;X;A53322;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;2;0;1;M;70;6;53;53;NA;0;NA;20.05;NA;31-may-16;LLAV;FIRST;;2016;8:00;22;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5571;X;A53323;N;ERIOCNEMIS VESTITA;Territorial;ERVE;Y;P;9;U;9;9;0;0;0;1;0;1;0;57;4;42;42;NA;40;NA;17.8;NA;31-may-16;LLAV;FIRST;;2016;8:00;22;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5572;X;A53286;N;METALLURA TYRIANTHINA;Territorial;METY;U;9;9;U;9;9;0;0;0;0;0;1;0;51;4;53;53;NA;10;NA;19.02;NA;31-may-16;LLAV;FIRST;;2016;8:00;10;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5573;X;A53325;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;0;1;0;64;6;34;34;NA;0;NA;12.08;NA;31-may-16;LLAV;FIRST;;2016;7:30;8;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5574;X;A53285;N;METALLURA BARONI;Territorial;MEBA;A;P;9;F;P;9;0;0;0;2;F;2;0;NA;4.5;NA;NA;NA;0;NA;13.6;NA;31-may-16;LLAV;FIRST;;2016;9:00;10;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5575;X;A53327;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;0;1;0;62;6;56;56;NA;0;NA;21.9;NA;31-may-16;LLAV;FIRST;;2016;9:30;16;CR;NA;NA;NA;NA;NA;NA;NA;NA;NA
5576;X;A53284;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;1;0;1;0;56;3.5;41;41;NA;0;FULL;12.2;NA;31-may-16;LLAV;FIRST;;2016;9:30;17;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5577;X;A53283;N;METALLURA TYRIANTHINA;Territorial;METY;Y;P;9;M;P;9;0;0;0;2;0;2;M;NA;NA;NA;NA;NA;0;NA;12.4;NA;31-may-16;LLAV;FIRST;;2016;10:00;7;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
4620;RE;A52759;R;METALLURA BARONI;Territorial;MEBA;A;P;9;M;P;9;0;0;0;1;0;2;M;59;4.55;42;42;NA;0;NA;13;NA;13-ago-14;SANA;Second;August;2014;8:45;14;BT;17.9;13.5;2.6;6.7;11;3.4;26;NA;
5579;X;A53328;N;COELIGENA IRIS;Trapliner;COIR;A;P;9;F;P;9;0;0;0;1;0;1;0;71;6;NA;NA;NA;0;NA;28.23;NA;31-may-16;LLAV;FIRST;;2016;8:00;4;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5580;X;A53326;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;0;65;6;53;53;NA;0;NA;20.89;NA;31-may-16;LLAV;FIRST;;2016;8:00;7;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
3992;X;A52793;N;METALLURA BARONI;Territorial;MEBA;A;P;9;M;P;9;0;0;0;1;0;1;0;58;4.55;42;42;NA;0;24;11.79;NA;4-oct-13;SANA;Second;;2013;8:30;9;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5592;RE;A53176;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;0;69;6;57;57;NA;0;NA;19.8;NA;31-may-16;LLAV;FIRST;;2016;7:00;14;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5593;RE;A53186;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;1;0;1;0;66;5.5;53;53;NA;0;NA;20;NA;31-may-16;LLAV;FIRST;;2016;7:00;11;CR;NA;NA;NA;NA;NA;NA;NA;NA;NA
5594;RE;A53190;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;T;62;5;51;51;NA;0;NA;19.5;NA;31-may-16;LLAV;FIRST;;2016;7:00;21;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5596;RE;A53566;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;2;0;1;0;66;6;55;55;NA;0;NA;20.03;NA;31-may-16;LLAV;FIRST;;2016;7:30;8;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5599;RE;A53 180;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;2;0;67;6;59;59;NA;0;NA;18.85;NA;31-may-16;LLAV;FIRST;;2016;8:00;2;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5600;RE;A53 159;R;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;2;0;1;0;58;4;42;42;NA;0;NA;11.32;NA;31-may-16;LLAV;FIRST;;2016;8:00;2;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5602;RE;A50289;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;0;63;5.5;50;50;NA;0;NA;19.2;NA;31-may-16;LLAV;FIRST;;2016;9:00;8;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5603;RE;A52781;R;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;T;68;6;54;54;NA;0;NA;19.7;NA;31-may-16;LLAV;FIRST;;2016;9:30;2;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5605;X;A53329;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;U;9;9;U;9;9;0;0;0;1;0;1;T;67;6;58;58;NA;0;NA;20.9;NA;1-jun-16;LLAV;FIRST;;2016;6:15;26;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5606;X;A53330;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;2;0;1;M;64;5;53;53;NA;0;NA;19.3;NA;1-jun-16;LLAV;FIRST;;2016;7:15;15;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5607;X;A53289;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;1;0;1;0;54;5;40;40;NA;0;NA;12.4;NA;1-jun-16;LLAV;FIRST;;2016;7:15;28;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5608;X;A53721;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;3;0;1;M;64;5;50;50;NA;0;NA;19.6;NA;1-jun-16;LLAV;FIRST;;2016;7:15;10;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5609;X;A53288;N;METALLURA TYRIANTHINA;Territorial;METY;Y;P;9;M;P;9;0;0;0;1;0;1;M;55;4;41;41;NA;0;NA;11.8;NA;1-jun-16;LLAV;FIRST;;2016;7:15;23;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5610;X;A53722;N;COELIGENA IRIS;Trapliner;COIR;A;P;9;F;P;9;0;0;0;1;0;1;M;73;6.5;51;51;NA;0;NA;30.8;NA;1-jun-16;LLAV;FIRST;;2016;7:15;7;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5611;X;A53723;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;Y;I;P;U;9;9;0;0;0;1;0;1;0;70;6;58;58;NA;80;NA;19.2;NA;1-jun-16;LLAV;FIRST;;2016;7:45;28;JA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5614;X;A53293;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;M;P;9;0;0;0;0;0;1;0;55;4;40;40;NA;0;NA;13;NA;1-jun-16;LLAV;FIRST;;2016;8:15;23;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5615;X;A53292;N;METALLURA TYRIANTHINA;Territorial;METY;Y;P;9;M;P;9;0;0;0;2;0;1;0;54;3;37;37;NA;0;NA;11.1;NA;1-jun-16;LLAV;FIRST;;2016;8:15;25;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
5616;X;A53291;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;0;62;5;54;54;NA;0;NA;20.4;NA;1-jun-16;LLAV;FIRST;;2016;9:15;15;CR;NA;NA;NA;NA;NA;NA;NA;NA;NA
5617;X;A53298;N;METALLURA BARONI;Territorial;MEBA;A;P;9;M;P;9;0;0;0;1;F;1;0;NA;4;NA;NA;NA;0;NA;13.3;NA;1-jun-16;LLAV;FIRST;;2016;9:30;30;CR;NA;NA;NA;NA;NA;NA;NA;NA;NA
5618;X;A53297;N;METALLURA TYRIANTHINA;Territorial;METY;A;P;9;F;P;9;0;0;0;1;0;1;0;51;3;36;36;NA;0;NA;12.1;NA;1-jun-16;LLAV;FIRST;;2016;9:30;29;CR;NA;NA;NA;NA;NA;NA;NA;NA;NA
5619;X;A53296;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;0;68;5.5;59;59;NA;0;NA;19.6;NA;1-jun-16;LLAV;FIRST;;2016;9:30;25;CR;NA;NA;NA;NA;NA;NA;NA;NA;NA
5620;X;A53295;N;ERIOCNEMIS LUCIANI;Territorial;ERLU;A;P;9;U;9;9;0;0;0;0;0;1;0;64;6;56;56;NA;0;NA;18.4;NA;1-jun-16;LLAV;FIRST;;2016;9:45;24;CR;NA;NA;NA;NA;NA;NA;NA;NA;NA
5621;X;A53300;N;LESBIA NUNA;NA;LENU;Y;I;9;U;9;9;0;0;0;2;0;1;0;49;3;64;64;NA;50;NA;11.89;NA;1-jun-16;LLAV;FIRST;;2016;9:45;28;AN;NA;NA;NA;NA;NA;NA;NA;NA;NA
